userid,test_group,first_visit_at,order_completed_at,time_to_order,region,marketing_group,product_review,successful_orders,average_receipt_rub,read_pushes
d485dc9c272f47878e9610c91dc94b57,unparticipation,2022-03-01,2022-03-06,126,Saint Petersburg,email_maketing,video_and_photo,8,63496,4
d866233d19d846909957a72550092d1c,unparticipation,2022-03-03,2022-03-08,143,Samara,social_media,no_reviews,8,27451,29
b6090ace2d1348e380356a5349356409,unparticipation,2022-03-04,2022-03-09,120,Saint Petersburg,social_media,text,3,30647,28
c2c12b63c1864a2695ced6b2b78fff27,unparticipation,2022-03-10,2022-03-14,108,Moscow,social_media,photo,17,8127,18
17a9daa79fc340ec8d2108898a99558f,unparticipation,2022-03-03,2022-03-07,106,Samara,social_media,video_and_photo,10,2945,25
b3952c5c16a248e6a14e452a64dba6d1,unparticipation,2022-03-07,2022-03-12,125,Novosibirsk,social_media,photo,19,13335,17
9df11148e8d44641896bed2c2e7f2775,unparticipation,2022-03-16,2022-03-21,122,Saint Petersburg,social_media,no_reviews,13,77684,23
0d47ba7ed4d343699e2819019942c39c,unparticipation,2022-03-07,2022-03-11,114,Kazan,target,video_and_photo,6,32256,32
6fb46b6e7e044933ae401f46f628fb77,unparticipation,2022-03-04,2022-03-09,134,Kazan,social_media,video,8,9135,26
c4a491c59e1c46dcbf5ece18842b9a81,unparticipation,2022-03-20,2022-03-25,128,Omsk,email_maketing,video,8,31990,11
158877e0208f444f98192690e66c4303,unparticipation,2022-03-03,2022-03-08,132,Omsk,target,text,4,18884,9
63e16d9928b646348414413ee5bb22e0,unparticipation,2022-03-14,2022-03-18,119,Omsk,target,no_reviews,13,46930,22
7dfb27248d634e28b6bc3266d2407942,unparticipation,2022-03-03,2022-03-07,106,Saint Petersburg,target,video,12,36432,7
6e63c3db21174c5bae93d498d00b55d0,unparticipation,2022-03-11,2022-03-15,105,region,target,video,4,19067,18
47a775aaedc2443d8e4eb550f211b7f6,unparticipation,2022-03-05,2022-03-09,114,region,email_maketing,no_reviews,13,3797,11
f5ddb4e84de94686b81d7a49cef8a658,unparticipation,2022-03-16,2022-03-21,121,Saint Petersburg,target,video,18,69538,8
b99f0b9fddcb42f9a8a3a3e46edaf7d3,unparticipation,2022-03-02,2022-03-06,102,Kazan,target,photo,16,19201,14
051fba5a4a78480893c0a10fa474c484,unparticipation,2022-03-14,2022-03-18,106,region,social_media,photo,4,71050,17
3fbf1c318c1545a1b7ff62bcd2f5e3be,unparticipation,2022-03-20,2022-03-25,124,region,target,photo,10,8093,26
e43ace9784c34b59a48125f6d95de5b7,unparticipation,2022-03-10,2022-03-15,126,Yekaterinburg,target,photo,11,66432,4
36f63a27481e4376b3ae05f363bdac88,unparticipation,2022-03-19,2022-03-24,128,Yekaterinburg,email_maketing,video,1,81979,12
3d3479e9b1374be8bd7929d939233bfb,unparticipation,2022-03-05,2022-03-09,96,Samara,target,video_and_photo,7,26166,3
c6d483f09d40419a9dcadec5cb9a3ff7,unparticipation,2022-03-02,2022-03-06,102,Chelyabinsk,email_maketing,photo,2,11410,19
4446c027d29f4509b7806b9379d2465c,unparticipation,2022-03-15,2022-03-20,124,Yekaterinburg,target,video_and_photo,12,7265,27
6fa15b82a38047ad9740d27b70e84acc,unparticipation,2022-03-17,2022-03-22,130,Saint Petersburg,target,photo,12,32727,10
aac5162f504b49c4a6cb7f278d1aff64,unparticipation,2022-03-16,2022-03-20,116,Omsk,target,video,9,29822,12
f6cf424229e7464cb9ec7b74bbca8d40,unparticipation,2022-03-18,2022-03-22,103,Yekaterinburg,target,no_reviews,6,70463,22
2e8907c44661483e897d84771885b507,unparticipation,2022-03-09,2022-03-14,134,Omsk,email_maketing,video,10,79220,26
678ad52ac28f412ca52c4424fc7f9a04,unparticipation,2022-03-15,2022-03-20,134,Kazan,social_media,video_and_photo,1,29660,4
654ad315c497410095937daaf7c735ff,unparticipation,2022-03-02,2022-03-07,130,Samara,social_media,photo,2,62029,6
193ab89f976f4dfa86be3ea0923ba5cf,unparticipation,2022-03-07,2022-03-11,106,Samara,social_media,video,8,51235,23
71c9a74fef2d4495932c5537777913d3,unparticipation,2022-03-18,2022-03-23,122,Saint Petersburg,social_media,no_reviews,9,83860,3
a769d85e68064c64916f6c63dffad149,unparticipation,2022-03-10,2022-03-14,101,Yekaterinburg,target,photo,3,61157,11
4ef9d39df26f479b92a3b05d06aee794,unparticipation,2022-03-20,2022-03-25,122,Omsk,email_maketing,video,5,10545,5
b8fd818336b64fc88783822f6ed19e56,unparticipation,2022-03-06,2022-03-10,97,Yekaterinburg,email_maketing,no_reviews,16,16846,29
769f98d29ba1427a80b35dd9c0433a10,unparticipation,2022-03-20,2022-03-25,137,region,email_maketing,no_reviews,11,16416,22
1695a5040ed34c0bb55fae41525b55ef,unparticipation,2022-03-10,2022-03-15,143,Saint Petersburg,email_maketing,video,16,7067,15
5d63768668264894a380dd40787fea6d,unparticipation,2022-03-14,2022-03-19,133,Novosibirsk,social_media,video_and_photo,13,41385,17
8153400799e145798a172d6c277e7cf8,unparticipation,2022-03-20,2022-03-25,142,Yekaterinburg,target,video,4,21398,16
b873d3dc59f04c8aa16bcf360355a9f9,unparticipation,2022-03-17,2022-03-21,118,Novosibirsk,social_media,photo,4,65814,11
645e683142a143d68ef1911c0169bd15,unparticipation,2022-03-16,2022-03-20,118,Novosibirsk,social_media,photo,7,18609,4
7f8b466c9ce947318be67d56295f2ec1,unparticipation,2022-03-03,2022-03-07,98,Omsk,target,photo,18,32634,13
7bd43df3267a4755b64f98efe5e0dbed,unparticipation,2022-03-17,2022-03-21,105,Omsk,email_maketing,video_and_photo,16,33696,17
f4ae44ccb0c445c0b2ca961073bb9375,unparticipation,2022-03-19,2022-03-24,137,Novosibirsk,social_media,video,8,48370,12
eb87526e9bbc4dca9b5024bc3d211e32,unparticipation,2022-03-16,2022-03-21,140,Yekaterinburg,social_media,text,17,74757,6
f4241066420945268ab9c54ed9199146,unparticipation,2022-03-06,2022-03-10,100,Moscow,email_maketing,photo,3,5245,19
87096bbcd4ed499f90578735eab948c1,unparticipation,2022-03-18,2022-03-22,99,Yekaterinburg,social_media,no_reviews,11,58370,15
a5e596a3313e4083b4bba0355799d855,unparticipation,2022-03-08,2022-03-13,136,Samara,target,text,19,70587,14
b2ddc38842c94894a5f55bb0088d6b59,unparticipation,2022-03-06,2022-03-11,139,Yekaterinburg,social_media,photo,9,56699,25
a3541ed513e744d8adf5f649684580cd,unparticipation,2022-03-07,2022-03-12,121,Yekaterinburg,social_media,video_and_photo,14,66117,23
1d80ec64d8724a0aa1e77eee8b65e214,unparticipation,2022-03-07,2022-03-11,117,Moscow,email_maketing,video,16,47188,14
9e0b9b160ec345ab822f2e217eaa948e,unparticipation,2022-03-05,2022-03-09,108,Saint Petersburg,target,text,6,59720,13
0165e5c36df54f2e8593477c78f6e4e4,unparticipation,2022-03-07,2022-03-12,141,Omsk,email_maketing,video_and_photo,14,44495,11
6744eba23c484ca48b7aa4d9a18aa332,unparticipation,2022-03-07,2022-03-12,127,Chelyabinsk,target,no_reviews,11,1590,12
09b3a573c7064e49846002d67a73c94b,unparticipation,2022-03-16,2022-03-20,116,Kazan,target,video,13,7796,20
964eca1515db4ac5a2ef1c0e8201ac55,unparticipation,2022-03-12,2022-03-17,123,Moscow,email_maketing,photo,5,38711,0
6c97b5f94f4f42e2a44efb5fb34b5591,unparticipation,2022-03-03,2022-03-08,129,Kazan,target,video_and_photo,11,36772,16
8a7df5f906c043dca68dfb8e2222d219,unparticipation,2022-03-20,2022-03-24,115,Yekaterinburg,target,no_reviews,9,42519,0
1e84f68ae39745f49f96644e70d1c0f0,unparticipation,2022-03-06,2022-03-11,140,Kazan,social_media,photo,1,35520,4
3d4623b638a844ccbbb7a99b69807858,unparticipation,2022-03-08,2022-03-12,97,region,target,photo,18,1931,17
a49020a2ddc646b7b1b7ec64be976195,unparticipation,2022-03-20,2022-03-24,103,Chelyabinsk,social_media,text,14,46189,31
30ddd800a5144b23abc87190b5af48da,unparticipation,2022-03-08,2022-03-12,104,Saint Petersburg,target,video,2,49353,15
c2b1f2026dd748a383a204dc3e06cd8d,unparticipation,2022-03-03,2022-03-08,132,Chelyabinsk,social_media,photo,17,83098,25
4d2d5239a3b94a1d8770846ee372692b,unparticipation,2022-03-17,2022-03-22,141,Saint Petersburg,target,no_reviews,13,27645,3
f75bc8310beb44a4bbf36635c7f24c83,unparticipation,2022-03-15,2022-03-19,99,Yekaterinburg,target,video_and_photo,17,43303,32
04ca81ee5a154506b28909e73a4b2a77,unparticipation,2022-03-13,2022-03-17,114,Yekaterinburg,email_maketing,photo,17,68389,7
07f65b22abd64020932197624732e223,unparticipation,2022-03-15,2022-03-20,126,Samara,target,video,6,11522,29
4b513d0f35fd4e75b1e79eb7e89e353c,unparticipation,2022-03-13,2022-03-18,142,Saint Petersburg,social_media,no_reviews,19,35183,7
c6a9e6d8d101457c886adadb77efcb50,unparticipation,2022-03-20,2022-03-25,135,Yekaterinburg,social_media,video_and_photo,11,37263,28
6837153b88db48d585872036414b01f6,unparticipation,2022-03-06,2022-03-10,112,Novosibirsk,email_maketing,no_reviews,6,3795,21
2954ad56163245a99c9efd0126acaeb0,unparticipation,2022-03-12,2022-03-16,109,Chelyabinsk,email_maketing,no_reviews,12,44161,32
e57bb346380a4b96ab910ef20884e03e,unparticipation,2022-03-12,2022-03-16,98,Yekaterinburg,social_media,no_reviews,2,36937,0
92b6e9a51ced43938932cbefc7dc49b4,unparticipation,2022-03-14,2022-03-18,108,Moscow,email_maketing,text,2,13424,29
cc53274e3d3f428bb890989603df8c17,unparticipation,2022-03-06,2022-03-10,119,Samara,target,text,15,11797,28
da55e45665c048a4b587f974f5d63c06,unparticipation,2022-03-05,2022-03-10,140,Omsk,email_maketing,photo,16,62497,19
1c532d545bbc4a1ca5da4fb52c1a8785,unparticipation,2022-03-17,2022-03-21,100,Chelyabinsk,social_media,photo,10,2100,32
05246d338cce4ce6b4f2ed8a5f451c85,unparticipation,2022-03-14,2022-03-18,106,Moscow,email_maketing,no_reviews,3,80494,26
1069975d339c4298bc082742e596bb63,unparticipation,2022-03-16,2022-03-20,102,Yekaterinburg,social_media,no_reviews,15,19881,29
0dc1b382e0a34eee82508e8ac194b85f,unparticipation,2022-03-17,2022-03-21,119,Kazan,social_media,no_reviews,4,8928,15
4ea4bf8bb7494f209851ffabc7fe5392,unparticipation,2022-03-04,2022-03-09,124,Novosibirsk,social_media,video,14,25986,31
86e3511ad9694cd2bac1b9f69cfd66b6,unparticipation,2022-03-18,2022-03-23,126,Novosibirsk,social_media,video,1,15106,4
6992d29a3b0a4c6b9a405e0c4158c86d,unparticipation,2022-03-17,2022-03-22,132,Yekaterinburg,email_maketing,photo,1,7226,22
08b993be53884de788509eed450ec49f,unparticipation,2022-03-02,2022-03-07,139,Novosibirsk,target,no_reviews,16,77852,5
1002f74114a945a7ada65e6bbec3abe5,unparticipation,2022-03-07,2022-03-11,118,Omsk,social_media,no_reviews,3,67708,27
f4fc7bf5c3de4225bbfcd6de26939cdc,unparticipation,2022-03-01,2022-03-06,122,Saint Petersburg,email_maketing,text,4,30517,21
f6565362033f48e9b62250d090ae6941,unparticipation,2022-03-09,2022-03-14,142,region,email_maketing,text,17,11387,9
502b3d6f459d485283b3270c5190a68a,unparticipation,2022-03-10,2022-03-15,130,Chelyabinsk,social_media,video,4,74399,3
8b86e5b654ea4a3f846df68c8e1f2424,unparticipation,2022-03-02,2022-03-07,120,Novosibirsk,target,no_reviews,9,76919,19
b0c804d51406430d90c694cf87de8bf6,unparticipation,2022-03-02,2022-03-07,128,Chelyabinsk,social_media,video_and_photo,11,12539,28
fbbde0499720484eb7efffa8e7479c2b,unparticipation,2022-03-14,2022-03-18,103,Kazan,social_media,text,14,74468,31
72a7f04d09f34776ba06cc67992ac27a,unparticipation,2022-03-04,2022-03-09,125,Kazan,email_maketing,photo,4,19964,23
cdd6036115d2433ca624eed394d4094d,unparticipation,2022-03-03,2022-03-07,111,Moscow,email_maketing,no_reviews,11,42037,5
f558c3870e774922a3806ac08a880fe1,unparticipation,2022-03-14,2022-03-18,97,Moscow,social_media,photo,1,15084,24
de32930eebfa4f4cb1605ce8eda5ea09,unparticipation,2022-03-17,2022-03-21,97,region,social_media,text,19,34634,3
2f78f2b9038144f9aef004a1e724019a,unparticipation,2022-03-09,2022-03-13,103,Novosibirsk,target,photo,9,40069,23
6c3980880e0f44a5bf1685f2e95bbc06,unparticipation,2022-03-06,2022-03-11,142,Yekaterinburg,target,text,8,58976,26
b6a05b7b3b5243279b267b7b3fe639bb,unparticipation,2022-03-13,2022-03-18,130,Samara,email_maketing,no_reviews,8,64010,24
1a299c21d9e3453db57ba2191b8e4990,unparticipation,2022-03-03,2022-03-07,106,Moscow,email_maketing,photo,15,2848,17
3ed6fd8674304b3192ce092a31152037,unparticipation,2022-03-16,2022-03-20,119,Novosibirsk,email_maketing,photo,14,33852,4
91b94c7d2e824d8882ec7b365cfc122e,unparticipation,2022-03-12,2022-03-17,141,Omsk,target,no_reviews,13,46437,24
1f7f180a466c4462ae8bdeb1632daa83,unparticipation,2022-03-02,2022-03-06,103,Omsk,email_maketing,photo,5,7597,5
9dc5547275274efab7f35910fe294e33,unparticipation,2022-03-02,2022-03-07,124,Omsk,email_maketing,video_and_photo,16,17465,2
a9c9ac9bb1ae4b499b065498b364f861,unparticipation,2022-03-11,2022-03-16,125,Chelyabinsk,target,photo,13,33148,9
88042f5848e24f55b6f01fb2d70e6abd,unparticipation,2022-03-15,2022-03-19,110,Yekaterinburg,social_media,photo,16,10127,23
bb26d6211cc04be79a0a072167325324,unparticipation,2022-03-10,2022-03-14,109,Kazan,social_media,text,7,68509,32
07f3a10540964a2b871074da7f3cb892,unparticipation,2022-03-13,2022-03-17,96,Novosibirsk,target,video,15,83216,28
784df9b4d9704ae3bb798a7e366c72de,unparticipation,2022-03-19,2022-03-24,125,Omsk,email_maketing,video_and_photo,8,9155,22
17485b8bd77a4080a39b72d519e45803,unparticipation,2022-03-14,2022-03-18,116,Moscow,email_maketing,video_and_photo,15,30133,14
1516b5c41f1d4847831518f9c40d31d1,unparticipation,2022-03-11,2022-03-16,121,Saint Petersburg,target,no_reviews,12,59373,2
6b13437593234c5390bb7a882118dae2,unparticipation,2022-03-02,2022-03-07,127,Novosibirsk,target,text,19,65550,25
73f33d9870c44dc182e06ceafe46e72d,unparticipation,2022-03-13,2022-03-17,111,Kazan,target,no_reviews,2,65446,10
b499f4d36b314bc6bdd00763ebfd7238,unparticipation,2022-03-13,2022-03-17,99,region,email_maketing,text,9,34454,2
552fde4239e34e929171d64db68a2441,unparticipation,2022-03-13,2022-03-18,140,Novosibirsk,target,no_reviews,12,30275,15
5ec4b312606544059e791061a6675110,unparticipation,2022-03-04,2022-03-08,117,Saint Petersburg,social_media,video_and_photo,11,46225,2
0cdc826e4c1740048048a98b6d4b800c,unparticipation,2022-03-05,2022-03-09,109,Omsk,social_media,no_reviews,1,81465,5
1c0ce6ffe53c429fb2803737d5955559,unparticipation,2022-03-09,2022-03-14,132,Moscow,social_media,video_and_photo,4,40893,27
00b12dbaf1cf42a0b118c9018ddac73e,unparticipation,2022-03-15,2022-03-20,133,Omsk,social_media,no_reviews,5,2070,27
1a364146ab3f4365b4a6d6e8e0625864,unparticipation,2022-03-13,2022-03-18,129,Saint Petersburg,social_media,text,3,76968,3
2b7ad89fcf6e48f3924b9470fb48795d,unparticipation,2022-03-13,2022-03-18,131,Moscow,target,text,19,38955,2
84fe144e56ea48f6b3c3f4fa0c214bb6,unparticipation,2022-03-20,2022-03-24,119,Kazan,email_maketing,photo,4,45215,5
22e4080ec5f340a6b1872f28edf06d8b,unparticipation,2022-03-16,2022-03-21,124,Yekaterinburg,social_media,video_and_photo,9,15361,4
9a38e8a5c1f34f619f7b28aed4eb6313,unparticipation,2022-03-04,2022-03-09,135,region,target,text,10,12782,14
da76203475f749d08202728e597ff81f,unparticipation,2022-03-07,2022-03-12,127,Novosibirsk,social_media,video_and_photo,9,43514,1
4fe3f7fddd42458ea2252f050a494ad2,unparticipation,2022-03-15,2022-03-20,124,Omsk,target,video_and_photo,11,48227,20
a33faae9130e4678909d049161c3f911,unparticipation,2022-03-18,2022-03-23,128,Chelyabinsk,target,photo,5,18288,28
f65b0dfcb3d34ed4b508761230553fd8,unparticipation,2022-03-11,2022-03-16,140,Chelyabinsk,email_maketing,text,11,65082,31
6571d4abd4744f4d94f73e0be3b2fdaa,unparticipation,2022-03-17,2022-03-22,129,Kazan,social_media,photo,2,32357,8
99891c417bd54759a570b04c886352e5,unparticipation,2022-03-13,2022-03-17,105,Chelyabinsk,email_maketing,photo,4,33159,31
8ed0f76d6cb24b88bac5bdf47f46f5f8,unparticipation,2022-03-11,2022-03-16,142,Moscow,social_media,video,14,16680,4
fce75af6748d4ebfb0dae3f955bcc698,unparticipation,2022-03-14,2022-03-18,119,Samara,target,photo,2,45228,17
549f887b93e04a8d9f8353c433c27296,unparticipation,2022-03-11,2022-03-16,121,Novosibirsk,target,no_reviews,12,80080,24
076482e899824fe3937d62d8f4c6c912,unparticipation,2022-03-18,2022-03-22,109,Kazan,email_maketing,video_and_photo,18,2114,5
0559db21e4894d68af22a44d25696e70,unparticipation,2022-03-13,2022-03-17,118,Omsk,social_media,photo,3,7308,10
d437d2f69d35470da3ecad4e30a73171,unparticipation,2022-03-08,2022-03-12,110,Saint Petersburg,target,photo,2,66333,13
fba7e047bf0146308f97fd29e115b8d4,unparticipation,2022-03-07,2022-03-11,99,region,social_media,photo,1,27019,10
7e67f9c7cc7f4e5aab621f46534ad2a9,unparticipation,2022-03-12,2022-03-17,128,Chelyabinsk,social_media,video,10,54558,23
eb614e7b2b9b46359b4d5f9beea5b249,unparticipation,2022-03-03,2022-03-08,128,Omsk,target,photo,13,10614,22
2ba2cf0d1d23417f83e5ade9a46f60d5,unparticipation,2022-03-01,2022-03-06,120,Saint Petersburg,email_maketing,text,14,48847,24
f9eb6188a2e0442398c94062d68af3f3,unparticipation,2022-03-20,2022-03-24,104,Moscow,social_media,photo,8,38780,17
65acef2f683f4c1897175a8811cc4332,unparticipation,2022-03-19,2022-03-24,131,Chelyabinsk,target,photo,11,40344,7
20663f008c25409c964e23b2cbda5ea3,unparticipation,2022-03-07,2022-03-12,134,Kazan,social_media,video,10,12541,27
8c3c05b8587243bd984f15cd3ad26d53,unparticipation,2022-03-01,2022-03-06,123,Moscow,social_media,photo,2,55547,29
d24df9aa16064538b8f2d7b19d1a2cc3,unparticipation,2022-03-14,2022-03-18,104,Kazan,target,video,2,6423,19
fbf3aa8a023d4f0b89364ae63da6f625,unparticipation,2022-03-05,2022-03-09,102,Yekaterinburg,target,video_and_photo,15,78823,28
1990b8a9ff164cb7a967fc1ca630969b,unparticipation,2022-03-18,2022-03-22,113,Samara,email_maketing,video,8,46391,17
f1e3ef4c822941a7998bf72c488565be,unparticipation,2022-03-20,2022-03-24,104,Samara,target,no_reviews,3,36034,6
cb97fdc8be3b40aba53b18154e244d21,unparticipation,2022-03-08,2022-03-12,105,region,social_media,photo,6,80962,27
c5b6daa8ef6e48fcb2cad705650d5d3e,unparticipation,2022-03-09,2022-03-13,105,Yekaterinburg,target,video_and_photo,18,63472,3
83b947ee5d814e7a8423bd697d2ae893,unparticipation,2022-03-10,2022-03-14,96,Kazan,social_media,video_and_photo,5,19067,8
8dba9ecef80942e4a6e6f0abfcd0aaf5,unparticipation,2022-03-16,2022-03-20,111,Kazan,target,no_reviews,7,58923,12
cf87cc7ed1af48f2bc6171983b5ad956,unparticipation,2022-03-02,2022-03-07,135,Samara,social_media,photo,6,50206,0
1f14eea272fd42548d596aa80e6eb1ef,unparticipation,2022-03-03,2022-03-08,134,Saint Petersburg,email_maketing,no_reviews,4,18357,16
6826709bd7b24e8091307f52aa816218,unparticipation,2022-03-10,2022-03-15,133,Yekaterinburg,social_media,photo,18,3937,2
8d22770a8d6a4746a23d7d3635446b7e,unparticipation,2022-03-10,2022-03-14,106,Omsk,target,photo,16,32211,2
ba35e9a1ea1e4976890a3398d1e598a2,unparticipation,2022-03-10,2022-03-15,134,Saint Petersburg,email_maketing,video_and_photo,18,16049,16
10be111fb28f493b8630e7f9222ae2f6,unparticipation,2022-03-06,2022-03-11,142,Yekaterinburg,social_media,no_reviews,2,75520,19
0d6b5144fea64d908a68980863fc6931,unparticipation,2022-03-09,2022-03-13,100,Omsk,social_media,photo,16,63951,24
e13fdebf91714b17a81760ff3cec4e6d,unparticipation,2022-03-11,2022-03-15,104,Kazan,email_maketing,video,19,40016,7
502aa62efe134ec09cc646c9432b3085,unparticipation,2022-03-12,2022-03-16,102,Moscow,email_maketing,photo,15,73373,24
29d8e222f6f84180b247a8fc7370a2ae,unparticipation,2022-03-10,2022-03-15,133,Kazan,email_maketing,text,12,81691,20
337625306df4437ab5728c17c907a1c4,unparticipation,2022-03-12,2022-03-17,130,Saint Petersburg,social_media,photo,12,10294,1
3fe3ee61f29d4d298ebfa8b918ccb185,unparticipation,2022-03-12,2022-03-17,134,Novosibirsk,email_maketing,video_and_photo,2,35939,29
190bb3ff1e4f48cdbef16017e059ca80,unparticipation,2022-03-16,2022-03-20,110,Moscow,social_media,no_reviews,13,41809,7
fb98a1f319dd44c1bd212285617ee3a1,unparticipation,2022-03-11,2022-03-15,105,Omsk,target,text,17,7233,24
0c69e499e3ae461d804b698e806a0779,unparticipation,2022-03-19,2022-03-24,127,Yekaterinburg,target,video_and_photo,6,38510,10
dd1ea91a148447c085f866298a7732d0,unparticipation,2022-03-12,2022-03-17,126,Chelyabinsk,target,text,11,75576,4
a5e31e8ba7a8416bbe6096bc6c30747c,unparticipation,2022-03-17,2022-03-21,111,Kazan,social_media,no_reviews,16,74597,3
880f53ac22f34d7d944a586b992ee276,unparticipation,2022-03-18,2022-03-22,116,region,email_maketing,photo,5,74245,30
68b9b645d5454cf28fab4d99b941d5ed,unparticipation,2022-03-08,2022-03-12,96,Yekaterinburg,email_maketing,text,11,70895,14
20e55e10afcc457391cb27711725ef95,unparticipation,2022-03-16,2022-03-20,108,Saint Petersburg,social_media,text,8,81762,3
9fe570b90b7449dc8e8f22bc96008218,unparticipation,2022-03-12,2022-03-16,100,Omsk,email_maketing,video_and_photo,19,26545,31
319726f90cfd46f29fed3475a4245f38,unparticipation,2022-03-13,2022-03-17,112,Moscow,social_media,video_and_photo,15,30894,24
2fe06d56d7354706bf07e9f0dbed0685,unparticipation,2022-03-03,2022-03-08,125,Saint Petersburg,social_media,text,15,38347,10
92a6afffaae6459da51880d0e4bb24e7,unparticipation,2022-03-01,2022-03-05,114,Novosibirsk,target,no_reviews,17,18101,17
